county_name,reg_voters,lowdem,uncertain,persuasion,highdem,census_block_group_2010
Bell,1085,418,33,36,105,480270208003
Bell,1539,301,77,12,114,480270209001
Bell,805,262,42,19,64,480270209002
Bell,222,51,18,2,5,480270210001
Bell,664,180,40,13,42,480270210002
Bell,696,165,37,17,66,480270210003
Bell,833,130,75,16,50,480270210004
Bell,647,104,50,11,48,480270210005
Bell,438,79,36,13,30,480270210006
Bell,818,152,61,12,61,480270211001
Bell,826,88,44,23,55,480270211002
Bell,887,113,48,15,76,480270211003
Bell,921,86,42,13,65,480270211004
Bell,1253,163,78,20,92,480270211005
Bell,1022,100,56,7,80,480270212011
Bell,874,126,56,15,70,480270212012
Bell,1210,133,78,12,93,480270212013
Bell,677,140,30,5,60,480270212021
Bell,1540,162,77,22,111,480270212022
Bell,1340,69,43,13,148,480270212023
Bell,2897,167,110,37,278,480270212031
Bell,2096,163,93,30,170,480270212032
Bell,785,57,48,15,70,480270213011
Bell,2037,99,79,25,239,480270213012
Bell,2473,194,113,20,175,480270213013
Bell,2372,107,70,25,189,480270213021
Bell,905,36,22,11,103,480270213022
Bell,5192,404,232,114,587,480270213031
Bell,2474,517,245,26,273,480270213032
Bell,862,100,44,8,66,480270213033
Bell,1697,48,37,19,137,480270214001
Bell,1097,31,20,12,38,480270214002
Bell,865,26,11,7,34,480270214003
Bell,1312,156,89,15,88,480270215001
Bell,1163,142,97,24,77,480270215002
Bell,2897,170,96,46,204,480270215003
Bell,1057,80,67,9,68,480270216011
Bell,551,62,33,10,36,480270216012
Bell,560,89,34,16,32,480270216013
Bell,838,134,57,19,51,480270216014
Bell,912,71,28,7,57,480270216015
Bell,1470,117,60,18,83,480270216021
Bell,4747,281,183,65,352,480270217001
Bell,2163,85,52,20,167,480270217002
Bell,888,47,26,16,62,480270217003
Bell,1294,39,23,9,111,480270217004
Bell,4096,350,148,176,497,480270218001
Bell,3439,362,112,141,296,480270218002
Bell,987,97,22,38,68,480270218003
Bell,704,81,20,34,56,480270219011
Bell,736,48,26,30,57,480270219012
Bell,812,185,49,30,44,480270219013
Bell,1076,160,59,29,93,480270219014
Bell,2599,386,140,119,302,480270219031
Bell,2363,238,91,86,248,480270219032
Bell,4684,891,275,260,737,480270219033
Bell,3359,518,143,182,303,480270219041
Bell,2073,227,82,97,180,480270219042
Bell,3067,287,132,165,353,480270219043
Bell,2325,174,76,75,178,480270219044
Bell,3947,518,132,89,380,480270220001
Bell,1486,349,82,45,80,480270220002
Bell,764,114,40,23,20,480270220003
Bell,704,121,31,33,67,480270220004
Bell,1711,407,129,25,172,480270221011
Bell,678,128,38,6,85,480270221012
Bell,947,220,65,18,79,480270221013
Bell,520,188,23,3,18,480270221014
Bell,2131,612,161,25,258,480270221031
Bell,2339,683,170,29,249,480270221032
Bell,912,236,59,5,70,480270221041
Bell,851,269,50,7,64,480270221042
Bell,1209,353,59,10,126,480270221043
Bell,1066,310,83,13,140,480270221044
Bell,925,209,79,13,88,480270221051
Bell,1057,275,77,6,122,480270221052
Bell,767,166,36,28,67,480270222001
Bell,989,304,50,24,51,480270222002
Bell,1279,403,59,47,93,480270222003
Bell,829,246,49,24,31,480270223001
Bell,869,319,31,20,95,480270223002
Bell,1046,248,51,41,50,480270223003
Bell,906,146,38,35,95,480270223004
Bell,1100,270,59,47,126,480270224011
Bell,4038,1351,182,147,555,480270224012
Bell,3664,1061,261,227,745,480270224021
Bell,1495,410,113,85,288,480270224022
Bell,798,180,38,38,115,480270224031
Bell,2924,734,137,118,391,480270224032
Bell,741,187,33,38,101,480270224033
Bell,5797,1734,303,255,846,480270224041
Bell,1402,380,67,51,224,480270224042
Bell,1136,297,80,33,49,480270224051
Bell,787,212,52,39,91,480270224052
Bell,768,169,64,10,53,480270225011
Bell,756,157,40,28,61,480270225012
Bell,918,174,56,25,92,480270225013
Bell,789,195,26,34,62,480270225014
Bell,4836,1389,290,233,715,480270225021
Bell,3185,919,304,217,488,480270225022
Bell,3084,949,170,114,293,480270225023
Bell,911,261,64,9,48,480270226001
Bell,476,141,25,6,15,480270226002
Bell,530,147,30,10,53,480270226003
Bell,410,123,35,5,14,480270226004
Bell,856,253,71,6,27,480270226005
Bell,785,220,51,5,51,480270228011
Bell,490,139,27,0,11,480270228012
Bell,842,267,48,8,29,480270228013
Bell,929,237,72,9,33,480270229001
Bell,1049,269,72,19,75,480270229002
Bell,786,188,52,3,22,480270229003
Bell,522,141,32,11,37,480270229004
Bell,673,174,50,6,39,480270230001
Bell,1312,198,94,19,99,480270230002
Bell,1590,328,70,81,199,480270230003
Bell,4396,1583,271,268,616,480270230004
Bell,614,172,23,19,68,480270231031
Bell,1390,374,60,41,141,480270231032
Bell,1209,362,61,40,136,480270231033
Bell,926,255,38,26,132,480270231034
Bell,1812,513,79,65,181,480270231041
Bell,1214,286,59,47,103,480270231042
Bell,7192,2668,486,452,1082,480270231051
Bell,4405,1725,259,215,519,480270231052
Bell,2844,910,105,133,367,480270231061
Bell,1771,659,75,50,127,480270231062
Bell,2456,836,106,92,260,480270231063
Bell,1318,517,77,53,148,480270231064
Bell,777,252,26,26,52,480270231071
Bell,2032,782,91,52,92,480270231072
Bell,2770,966,115,103,365,480270231073
Bell,543,141,23,12,62,480270231074
Bell,2214,780,103,104,283,480270231081
Bell,3906,1434,145,151,421,480270231082
Bell,2103,713,94,64,188,480270231083
Bell,2248,697,67,72,268,480270231084
Bell,1767,522,72,60,221,480270231085
Bell,1385,266,100,9,7,480270232011
Bell,1568,178,82,13,29,480270232012
Bell,581,136,60,4,2,480270232021
Bell,1606,382,112,25,18,480270232022
Bell,1409,226,104,3,17,480270232031
Bell,418,68,24,1,10,480270232032
Bell,552,13,11,2,1,480270232041
Bell,834,105,53,5,11,480270232042
Bell,1271,76,23,42,132,480270233001
Bell,3722,281,85,123,372,480270233002
Bell,3101,440,168,138,331,480270233003
Bell,1030,18,16,8,53,480270234021
Bell,1082,50,60,6,50,480270234022
Bell,1077,19,10,8,37,480270234023
Bell,903,54,35,10,42,480270234024
Bell,1557,30,22,36,100,480270234031
Bell,2445,71,29,62,195,480270234032
Bell,1598,35,24,34,118,480270234033
Bell,1285,20,11,19,99,480270234034
Bell,1325,106,49,24,91,480270234041
Bell,2536,79,37,64,192,480270234042
Bell,614,181,43,5,35,480270235001
Bell,685,261,53,7,22,480270235002
Bell,385,134,18,1,12,480270235003
Bell,72,25,9,0,1,480279800011
Bell,3,1,0,0,0,480279800021
Bell,1,0,0,0,0,480291802011
Bell,1,0,0,0,0,480291917021
Bell,4,0,0,0,0,480539601001
Bell,4,0,0,0,0,480990101011
Bell,5,0,0,0,0,480990104001
Bell,0,0,0,0,0,480990104003
Bell,2,1,0,0,0,480990105011
Bell,7,0,0,0,0,480990105012
Bell,2,0,0,0,0,480990105022
Bell,27,15,5,1,0,480990105032
Bell,62,3,1,0,0,480990105041
Bell,1,0,0,0,0,480990107013
Bell,12,2,1,0,1,480990108023
Bell,3,0,0,0,0,480990108031
Bell,5,1,0,0,0,480999800001
Bell,2,0,0,0,0,481450005001
Bell,2,0,0,0,0,481450007001
Bell,11,0,0,1,1,482819503012
Bell,15,0,0,0,0,482819503013
Bell,1,0,0,0,0,482819503022
Bell,1,0,0,0,0,482819503023
Bell,2,0,0,0,0,482959503001
Bell,21,1,1,0,3,483090038023
Bell,1,0,0,0,0,483290101042
Bell,10,0,0,1,0,483319501002
Bell,14,1,0,0,0,483319503001
Bell,1,0,0,0,0,484391065072
Bell,10,0,0,0,4,484910202012
Bell,10,0,0,0,4,484910202041
Bell,19,1,3,0,3,484910213001
Bell,2,0,0,0,0,484910213004
Bexar,693,1,0,0,1,
Bexar,1,0,0,0,0,480139601001
Bexar,2,0,0,0,0,480139602012
Bexar,11,2,2,0,1,480139602013
Bexar,34,5,3,0,2,480139602021
Bexar,5,1,1,0,1,480139602024
Bexar,21,2,2,0,1,480139604011
Bexar,1239,229,90,21,186,480291101001
Bexar,1582,345,123,17,245,480291101002
Bexar,1047,385,39,14,150,480291101003
Bexar,1100,353,51,6,211,480291103001
Bexar,790,223,23,16,244,480291103002
Bexar,503,180,15,2,118,480291103003
Bexar,1425,655,43,19,153,480291105001
Bexar,828,283,18,16,75,480291106001
Bexar,1996,1038,111,22,124,480291106002
Bexar,1596,798,118,13,75,480291106003
Bexar,1206,410,48,21,153,480291107001
Bexar,660,219,30,7,104,480291108001
Bexar,844,342,44,11,115,480291108002
Bexar,578,156,19,13,162,480291108003
Bexar,1801,509,217,33,401,480291109001
Bexar,653,206,23,15,112,480291110001
Bexar,886,312,44,15,197,480291110002
Bexar,937,373,61,17,166,480291110003
Bexar,3622,507,223,32,81,480291201001
Bexar,1408,101,45,86,333,480291203001
Bexar,771,82,22,46,158,480291203002
Bexar,1022,143,50,61,232,480291203003
Bexar,1488,118,39,57,255,480291203004
Bexar,949,84,33,45,253,480291203005
Bexar,719,84,23,29,172,480291203006
Bexar,894,48,22,69,188,480291203007
Bexar,903,85,35,57,176,480291203008
Bexar,1058,87,36,63,231,480291204001
Bexar,749,56,19,43,175,480291204002
Bexar,1082,48,23,51,187,480291204003
Bexar,1214,56,34,48,202,480291204004
Bexar,1159,55,24,49,182,480291204005
Bexar,1403,58,29,18,224,480291204006
Bexar,581,158,34,9,80,480291205011
Bexar,1014,339,57,17,92,480291205012
Bexar,1123,303,57,14,175,480291205013
Bexar,1130,280,47,11,229,480291205014
Bexar,1406,379,83,31,240,480291205015
Bexar,790,190,35,17,155,480291205016
Bexar,683,183,40,12,135,480291205017
Bexar,835,217,58,25,159,480291205021
Bexar,715,222,37,20,111,480291205022
Bexar,319,151,22,3,8,480291205023
Bexar,432,125,25,5,53,480291205024
Bexar,665,284,31,8,67,480291205025
Bexar,903,247,40,15,162,480291205026
Bexar,921,246,110,18,123,480291206001
Bexar,781,146,47,19,166,480291206002
Bexar,1125,226,74,62,236,480291206003
Bexar,1472,233,77,68,265,480291206004
Bexar,786,78,27,46,236,480291206005
Bexar,737,109,26,37,197,480291206006
Bexar,829,204,34,33,80,480291206007
Bexar,641,190,32,9,123,480291207011
Bexar,855,281,50,17,135,480291207012
Bexar,1079,348,65,19,161,480291207013
Bexar,1205,130,34,69,199,480291207014
Bexar,981,103,41,79,189,480291207015
Bexar,3104,340,118,148,414,480291207021
Bexar,1222,155,63,53,233,480291207022
Bexar,1185,111,39,48,231,480291207023
Bexar,913,61,21,46,208,480291208001
Bexar,1481,176,64,75,337,480291208002
Bexar,1543,119,43,77,370,480291208003
Bexar,961,79,32,46,213,480291208004
Bexar,826,63,19,51,194,480291208005
Bexar,964,90,17,38,193,480291208006
Bexar,814,77,18,20,145,480291208007
Bexar,832,70,32,32,156,480291209011
Bexar,1305,135,47,44,144,480291209012
Bexar,1536,337,81,67,130,480291209021
Bexar,2585,236,89,114,461,480291209022
Bexar,1234,418,61,45,110,480291209023
Bexar,1141,219,48,68,183,480291209024
Bexar,433,90,22,27,61,480291210001
Bexar,841,156,39,52,147,480291210002
Bexar,1693,334,83,90,256,480291210003
Bexar,749,170,36,55,78,480291210004
Bexar,1550,172,53,88,320,480291210005
Bexar,1143,161,57,74,228,480291210006
Bexar,1430,113,42,83,282,480291211081
Bexar,1496,116,49,96,305,480291211082
Bexar,1788,306,97,125,278,480291211083
Bexar,1119,94,28,68,200,480291211084
Bexar,1450,145,55,93,268,480291211085
Bexar,2088,252,77,147,358,480291211101
Bexar,1307,175,72,97,183,480291211102
Bexar,1153,153,51,83,174,480291211103
Bexar,895,97,40,47,150,480291211111
Bexar,1719,220,72,97,313,480291211112
Bexar,1558,311,95,113,221,480291211113
Bexar,1611,403,87,104,218,480291211114
Bexar,2109,248,85,113,250,480291211121
Bexar,1603,215,101,102,218,480291211122
Bexar,1512,197,61,86,229,480291211151
Bexar,2159,177,64,119,396,480291211152
Bexar,1829,133,42,108,303,480291211153
Bexar,1131,170,67,52,111,480291211161
Bexar,712,63,15,36,109,480291211162
Bexar,1024,91,39,56,184,480291211163
Bexar,1771,177,70,120,301,480291211164
Bexar,2107,261,100,130,329,480291211171
Bexar,1093,109,47,57,206,480291211172
Bexar,1070,142,58,75,168,480291211173
Bexar,1728,172,65,117,330,480291211181
Bexar,1216,226,82,64,106,480291211182
Bexar,2685,290,101,161,461,480291211183
Bexar,897,92,37,77,154,480291211191
Bexar,2448,378,153,159,397,480291211192
Bexar,1541,209,59,90,310,480291211193
Bexar,2287,378,141,184,425,480291211201
Bexar,2185,330,121,129,399,480291211202
Bexar,2021,146,59,113,336,480291211211
Bexar,1061,90,37,71,236,480291211212
Bexar,1553,115,66,104,287,480291211221
Bexar,1671,155,62,125,293,480291211222
Bexar,2028,217,74,134,376,480291211223
Bexar,406,51,18,17,22,480291212031
Bexar,1228,375,73,56,131,480291212032
Bexar,963,249,47,50,148,480291212033
Bexar,851,224,45,62,142,480291212034
Bexar,1654,392,87,77,193,480291212041
Bexar,1718,464,71,86,211,480291212042
Bexar,954,214,40,31,100,480291212043
Bexar,1259,189,58,59,223,480291212044
Bexar,1367,418,67,64,99,480291212045
Bexar,1974,526,81,105,270,480291212051
Bexar,744,232,28,36,58,480291212052
Bexar,980,155,61,64,167,480291212061
Bexar,1005,138,59,52,175,480291212062
Bexar,1226,163,66,81,213,480291212063
Bexar,970,131,56,73,140,480291212064
Bexar,1402,352,67,89,210,480291212065
Bexar,1196,268,61,62,141,480291212066
Bexar,2272,504,138,41,356,480291213001
Bexar,1397,215,68,21,188,480291213002
Bexar,1090,98,55,18,205,480291213003
Bexar,1727,143,86,34,290,480291213004
Bexar,4213,1667,356,69,727,480291214021
Bexar,1183,431,58,18,194,480291214022
Bexar,1681,680,93,15,215,480291214031
Bexar,995,226,59,21,179,480291214032
Bexar,1604,528,91,17,223,480291214033
Bexar,1342,455,94,17,161,480291214041
Bexar,1475,611,53,20,163,480291214042
Bexar,998,398,59,13,90,480291214043
Bexar,1304,236,109,18,215,480291215011
Bexar,2018,462,175,29,417,480291215012
Bexar,3191,598,312,62,448,480291215013
Bexar,1928,398,180,41,319,480291215014
Bexar,1311,219,88,16,163,480291215041
Bexar,830,105,54,17,164,480291215042
Bexar,1174,202,87,27,179,480291215043
Bexar,3587,849,278,64,606,480291215044
Bexar,2234,338,221,21,312,480291215051
Bexar,706,137,59,10,82,480291215052
Bexar,1549,320,138,21,184,480291215053
Bexar,2348,249,89,21,230,480291215061
Bexar,923,307,44,14,112,480291215062
Bexar,965,374,49,16,106,480291215063
Bexar,1022,210,90,19,135,480291215064
Bexar,1079,312,67,22,175,480291215071
Bexar,1408,159,84,26,246,480291215072
Bexar,909,223,53,24,134,480291215073
Bexar,1435,425,91,28,231,480291215074
Bexar,1816,593,94,19,264,480291215081
Bexar,1429,568,59,8,167,480291215082
Bexar,800,252,54,15,101,480291215083
Bexar,1435,234,100,16,119,480291216011
Bexar,1164,150,69,22,127,480291216012
Bexar,1108,221,85,13,78,480291216013
Bexar,642,149,62,4,59,480291216014
Bexar,3401,673,345,38,515,480291216041
Bexar,1584,298,154,24,317,480291216042
Bexar,593,127,59,4,76,480291216043
Bexar,1898,409,177,23,339,480291216044
Bexar,1276,130,83,26,201,480291216051
Bexar,864,98,44,10,87,480291216052
Bexar,804,108,57,12,130,480291216061
Bexar,2060,377,164,35,189,480291216062
Bexar,1211,147,74,11,148,480291216063
Bexar,848,132,62,12,119,480291216064
Bexar,1313,104,75,18,136,480291217011
Bexar,873,60,28,12,99,480291217012
Bexar,771,88,58,10,74,480291217013
Bexar,861,103,70,11,76,480291217014
Bexar,3010,215,155,72,397,480291217021
Bexar,1349,147,85,19,161,480291217022
Bexar,2798,278,160,43,327,480291217023
Bexar,2891,726,326,61,493,480291218021
Bexar,2330,439,215,44,329,480291218022
Bexar,2483,502,211,48,363,480291218023
Bexar,1465,299,138,24,245,480291218031
Bexar,870,140,68,15,135,480291218032
Bexar,1614,301,140,30,255,480291218033
Bexar,1730,398,142,27,230,480291218041
Bexar,2206,423,189,58,326,480291218042
Bexar,1267,328,116,15,145,480291218043
Bexar,712,106,53,37,103,480291218081
Bexar,2134,322,148,154,317,480291218082
Bexar,751,136,44,59,94,480291218091
Bexar,2799,403,221,56,450,480291218092
Bexar,1248,208,101,34,232,480291218093
Bexar,2757,313,154,189,465,480291218101
Bexar,1244,201,79,104,189,480291218102
Bexar,3318,497,210,253,592,480291218111
Bexar,901,111,39,69,152,480291218112
Bexar,2675,393,200,67,435,480291218121
Bexar,827,68,52,20,123,480291218122
Bexar,859,66,40,25,137,480291218123
Bexar,728,76,30,12,95,480291218124
Bexar,1533,176,93,37,204,480291218131
Bexar,2354,254,97,154,391,480291219031
Bexar,3418,217,105,205,539,480291219032
Bexar,1013,83,33,47,166,480291219041
Bexar,2242,196,85,161,332,480291219042
Bexar,2612,298,126,144,347,480291219051
Bexar,3506,488,201,234,492,480291219052
Bexar,3464,393,154,215,527,480291219061
Bexar,1881,254,138,100,250,480291219062
Bexar,2747,370,139,187,505,480291219071
Bexar,12382,1458,794,429,2097,480291219072
Bexar,999,34,28,22,119,480291219081
Bexar,2113,141,98,48,342,480291219082
Bexar,2098,387,199,44,282,480291219091
Bexar,3754,755,489,101,570,480291219092
Bexar,5486,661,272,394,984,480291219101
Bexar,1152,131,42,66,165,480291219102
Bexar,601,248,19,11,100,480291302001
Bexar,645,275,15,10,82,480291302002
Bexar,568,219,8,12,103,480291303001
Bexar,647,271,18,14,70,480291303002
Bexar,466,197,13,14,67,480291303003
Bexar,669,300,10,6,106,480291303004
Bexar,813,335,21,8,171,480291304011
Bexar,792,371,21,11,101,480291304012
Bexar,785,360,21,25,96,480291304013
Bexar,694,272,16,19,126,480291304014
Bexar,970,400,22,22,149,480291304021
Bexar,793,389,28,13,80,480291304022
Bexar,1093,438,28,10,144,480291304023
Bexar,499,192,12,24,64,480291305001
Bexar,612,227,10,22,85,480291305002
Bexar,1537,667,42,55,224,480291305003
Bexar,643,298,13,16,56,480291305004
Bexar,602,272,6,15,59,480291306001
Bexar,894,392,15,20,83,480291306002
Bexar,855,347,13,16,105,480291306003
Bexar,859,334,17,11,117,480291306004
Bexar,865,433,26,8,86,480291307001
Bexar,802,281,19,29,107,480291307002
Bexar,1951,801,55,22,333,480291308001
Bexar,803,308,11,8,136,480291308002
Bexar,703,290,11,8,129,480291308003
Bexar,749,295,15,12,100,480291308004
Bexar,1830,732,56,23,212,480291309001
Bexar,970,373,20,24,162,480291309002
Bexar,1013,410,60,10,86,480291309003
Bexar,2289,908,57,44,383,480291310001
Bexar,783,277,19,14,211,480291310002
Bexar,685,268,22,24,99,480291310003
Bexar,750,320,23,8,110,480291310004
Bexar,609,248,6,9,87,480291311001
Bexar,563,244,16,7,68,480291311002
Bexar,918,370,16,19,160,480291311003
Bexar,1548,561,71,34,269,480291312001
Bexar,1027,311,46,19,157,480291312002
Bexar,1196,374,31,46,313,480291313001
Bexar,956,305,52,33,219,480291313002
Bexar,1803,534,156,41,331,480291313003
Bexar,962,310,23,36,223,480291313004
Bexar,4035,1336,334,89,810,480291314011
Bexar,2650,960,168,77,678,480291314012
Bexar,672,264,33,6,84,480291314021
Bexar,1464,430,72,44,386,480291314022
Bexar,1132,320,81,23,168,480291315031
Bexar,839,149,45,20,122,480291315032
Bexar,900,160,45,24,161,480291315033
Bexar,647,229,33,13,99,480291315041
Bexar,927,281,34,22,185,480291315042
Bexar,1610,523,83,29,218,480291315043
Bexar,2047,921,113,37,391,480291315051
Bexar,1231,461,69,17,241,480291315052
Bexar,1222,441,101,18,213,480291315061
Bexar,1860,718,128,41,339,480291315062
Bexar,1956,729,112,58,285,480291315071
Bexar,575,153,45,11,79,480291315072
Bexar,1684,668,107,40,197,480291315073
Bexar,1451,130,88,15,109,480291316011
Bexar,4558,884,481,79,1108,480291316012
Bexar,2769,741,269,54,452,480291316061
Bexar,2760,798,248,44,523,480291316062
Bexar,1643,472,132,17,167,480291316081
Bexar,3185,968,210,52,601,480291316082
Bexar,2121,710,141,36,417,480291316091
Bexar,2203,618,158,26,405,480291316092
Bexar,2689,843,192,46,501,480291316093
Bexar,2637,881,156,37,409,480291316101
Bexar,1622,590,103,26,224,480291316102
Bexar,1266,336,73,20,235,480291316111
Bexar,1685,661,142,35,270,480291316121
Bexar,1857,502,91,25,370,480291316131
Bexar,2959,1032,209,41,520,480291316132
Bexar,2793,1035,218,67,500,480291316141
Bexar,796,226,50,27,150,480291316142
Bexar,2120,789,139,27,372,480291316151
Bexar,2340,674,148,41,428,480291316152
Bexar,2731,1174,170,61,558,480291316153
Bexar,1231,338,72,21,179,480291316154
Bexar,1568,80,57,6,29,480291317001
Bexar,1686,66,48,36,126,480291318011
Bexar,894,28,26,11,68,480291318012
Bexar,1747,215,94,29,279,480291318021
Bexar,1509,188,116,25,156,480291318022
Bexar,2392,221,133,27,211,480291318023
Bexar,647,193,26,7,178,480291401001
Bexar,716,250,28,12,140,480291401002
Bexar,689,270,27,13,113,480291402001
Bexar,496,149,13,5,129,480291402002
Bexar,495,185,17,9,85,480291402003
Bexar,448,161,15,8,86,480291402004
Bexar,964,408,24,23,171,480291403001
Bexar,861,342,14,18,156,480291403002
Bexar,575,233,21,3,108,480291403003
Bexar,709,267,27,14,132,480291404001
Bexar,859,281,36,11,220,480291404002
Bexar,803,305,29,15,177,480291404003
Bexar,549,222,16,8,99,480291404004
Bexar,703,235,25,13,190,480291405001
Bexar,833,260,30,14,216,480291405002
Bexar,1010,306,49,12,273,480291405003
Bexar,623,203,32,9,165,480291405004
Bexar,1213,518,61,22,172,480291406001
Bexar,775,262,40,12,167,480291406002
Bexar,901,229,48,14,240,480291407001
Bexar,736,244,38,12,153,480291407002
Bexar,930,303,30,19,174,480291407003
Bexar,715,255,20,27,146,480291407004
Bexar,565,214,16,14,126,480291407005
Bexar,1018,381,31,12,211,480291408001
Bexar,735,266,32,17,140,480291408002
Bexar,478,204,12,3,80,480291408003
Bexar,633,279,10,13,79,480291408004
Bexar,767,299,36,10,122,480291408005
Bexar,802,297,37,12,166,480291409001
Bexar,712,284,24,18,132,480291409002
Bexar,558,191,29,6,103,480291410001
Bexar,925,397,32,19,107,480291410002
Bexar,794,336,23,17,105,480291410003
Bexar,1040,392,51,8,136,480291411011
Bexar,623,266,34,6,56,480291411012
Bexar,818,263,38,14,174,480291411013
Bexar,823,296,28,6,139,480291411021
Bexar,515,174,24,6,67,480291411022
Bexar,1117,475,52,14,133,480291411023
Bexar,1201,475,53,15,178,480291412001
Bexar,970,311,37,25,173,480291412002
Bexar,536,171,23,9,104,480291412003
Bexar,654,244,28,8,113,480291412004
Bexar,725,268,30,11,116,480291412005
Bexar,1021,270,43,28,274,480291412006
Bexar,738,322,40,12,78,480291413001
Bexar,2033,531,110,33,454,480291413002
Bexar,1793,587,89,26,382,480291413003
Bexar,2675,858,228,54,637,480291414021
Bexar,1133,390,86,17,338,480291414022
Bexar,1571,419,88,30,313,480291414031
Bexar,1876,626,136,37,288,480291414032
Bexar,1794,472,91,39,438,480291414041
Bexar,1296,390,56,23,265,480291414042
Bexar,915,335,47,12,128,480291414043
Bexar,1461,548,91,25,398,480291416001
Bexar,1467,566,107,29,338,480291416002
Bexar,2325,473,208,32,353,480291417001
Bexar,1987,596,154,60,383,480291417002
Bexar,1321,309,139,31,165,480291418001
Bexar,809,131,46,12,83,480291418002
Bexar,1556,327,140,21,211,480291418003
Bexar,1344,84,76,14,187,480291419001
Bexar,2372,156,103,38,201,480291419002
Bexar,1549,194,125,21,158,480291419003
Bexar,1593,609,73,24,372,480291501001
Bexar,934,363,24,18,184,480291501002
Bexar,787,309,16,18,162,480291501003
Bexar,1149,481,32,22,202,480291501004
Bexar,732,246,26,14,154,480291503001
Bexar,706,260,21,10,133,480291503002
Bexar,758,299,25,9,125,480291503003
Bexar,1020,417,32,15,176,480291503004
Bexar,621,241,15,17,124,480291504001
Bexar,761,333,23,7,101,480291504002
Bexar,1511,580,52,22,336,480291504003
Bexar,481,190,16,10,95,480291505011
Bexar,860,388,26,15,103,480291505012
Bexar,988,416,14,19,159,480291505013
Bexar,788,376,27,19,111,480291505014
Bexar,896,420,21,13,136,480291505021
Bexar,958,450,16,19,142,480291505022
Bexar,1273,549,19,20,208,480291505023
